MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1001018044133,15.49,0.06,50.47735,-0.66040,55152.35941,0
1001018044133,15.49,0.06,50.47732,-0.66046,55119.35700,0
1001018044133,15.50,0.06,50.47741,-0.66042,55119.36417,0
1001018044133,15.54,0.06,50.47733,-0.66041,55119.37150,0
1001018044133,15.52,0.06,50.47734,-0.66048,55119.37884,0
1001018044133,15.57,0.06,50.47737,-0.66043,55090.46264,0
1001018044133,15.57,0.06,50.47734,-0.66042,55090.46850,0
1001018044133,15.55,0.06,50.47730,-0.66044,55090.47438,0
1001018044133,15.57,0.06,50.47737,-0.66044,55090.48020,0
1001018044133,15.43,0.07,50.47740,-0.66044,55098.47119,0
1001018044133,15.41,0.07,50.47735,-0.66039,55098.47565,0
1001018044133,15.45,0.07,50.47730,-0.66038,55098.48008,0
1001018044133,15.46,0.07,50.47736,-0.66046,55098.48453,0
1001018044133,15.49,0.06,50.47732,-0.66040,55539.25285,0
1001018044133,15.47,0.06,50.47734,-0.66038,55539.26665,0
1001018044133,15.49,0.06,50.47736,-0.66042,55539.27361,0
1001018044133,15.48,0.07,50.47733,-0.66033,55545.13915,0
1001018044133,15.46,0.07,50.47738,-0.66037,55545.15285,0
1001018044133,15.45,0.07,50.47730,-0.66037,55545.15965,0
1001018044133,15.59,0.06,50.47730,-0.66040,55212.16467,0
1001018044133,15.55,0.06,50.47736,-0.66032,55212.17392,0
1001018044133,15.58,0.06,50.47736,-0.66038,55212.18201,0
1001018044133,15.57,0.06,50.47737,-0.66041,55212.19002,0
1001018044133,15.49,0.06,50.47736,-0.66039,55516.24502,0
1001018044133,15.53,0.06,50.47732,-0.66031,55516.25541,0
1001018044133,15.49,0.06,50.47729,-0.66038,55516.26062,0
1001018044133,15.47,0.06,50.47736,-0.66041,55530.22341,0
1001018044133,15.47,0.06,50.47739,-0.66038,55530.23488,0
1001018044133,15.47,0.06,50.47735,-0.66043,55530.24067,0
1001018044133,15.48,0.06,50.47735,-0.66041,55472.47191,0
1001018044133,15.48,0.06,50.47733,-0.66033,55472.48575,0
1001018044133,15.46,0.06,50.47735,-0.66043,55472.49272,0
1001018044133,15.49,0.06,50.47738,-0.66042,55480.40278,0
1001018044133,15.52,0.06,50.47741,-0.66039,55480.41672,0
1001018044133,15.52,0.06,50.47733,-0.66038,55480.42374,0
1001018044133,15.47,0.06,50.47733,-0.66040,55499.38316,0
1001018044133,15.50,0.06,50.47733,-0.66037,55499.39586,0
1001018044133,15.47,0.06,50.47737,-0.66038,55499.40221,0
1001018044133,15.46,0.06,50.47735,-0.66043,55565.21252,0
1001018044133,15.45,0.06,50.47739,-0.66039,55565.21997,0
1001018044133,15.43,0.06,50.47736,-0.66045,55565.22747,0
1001018044133,15.47,0.06,50.47738,-0.66038,55565.23499,0
1001018044133,15.48,0.06,50.47733,-0.66038,55574.10791,0
1001018044133,15.49,0.06,50.47738,-0.66036,55574.11311,0
1001018044133,15.43,0.06,50.47736,-0.66042,55574.11821,0
1001018044133,15.52,0.06,50.47732,-0.66035,55574.12341,0
1001018044133,15.52,0.06,50.47740,-0.66040,55589.16168,0
1001018044133,15.53,0.06,50.47735,-0.66029,55589.16800,0
1001018044133,15.50,0.06,50.47739,-0.66036,55589.17449,0
1001018044133,15.51,0.06,50.47734,-0.66036,55589.18095,0
1001018044133,15.72,0.07,50.47757,-0.66038,55630.10542,0
1001018044133,15.48,0.06,50.47734,-0.66039,55630.11000,0
1001018044133,15.49,0.06,50.47737,-0.66032,55630.11459,0
1001018044133,15.47,0.06,50.47737,-0.66032,55630.11916,0
1001018044133,15.44,0.06,50.47740,-0.66042,54025.34367,0
1001018044133,15.46,0.06,50.47735,-0.66045,54025.34811,0
1001018044133,15.48,0.06,50.47733,-0.66039,54025.35255,0
1001018044133,15.48,0.06,50.47737,-0.66040,54025.35701,0
1001018044133,15.51,0.06,50.47735,-0.66040,55507.32704,0
1001018044133,15.50,0.06,50.47735,-0.66040,55507.34092,0
1001018044133,15.49,0.06,50.47734,-0.66045,55507.34790,0
1001018044133,15.57,0.06,50.47730,-0.66041,55861.28166,0
1001018044133,15.53,0.06,50.47734,-0.66041,55861.29077,0
1001018044133,15.51,0.06,50.47734,-0.66043,55861.29993,0
1001018044133,15.50,0.07,50.47734,-0.66036,55861.30913,0
1001018044133,15.56,0.06,50.47734,-0.66043,55826.49026,0
1001018044133,15.57,0.06,50.47734,-0.66038,55826.49435,0
1001018044133,15.58,0.06,50.47736,-0.66041,55826.49851,0
1001018044133,15.55,0.06,50.47738,-0.66040,55826.50258,0
1001018044133,15.50,0.06,50.47733,-0.66037,55835.41749,0
1001018044133,15.52,0.06,50.47729,-0.66041,55835.42600,0
1001018044133,15.40,0.06,50.47731,-0.66045,55835.43454,0
1001018044133,16.60,0.07,50.47724,-0.66044,55868.32838,0
1001018044133,16.70,0.07,50.47737,-0.66044,55868.33906,0
1001018044133,17.11,0.08,50.47742,-0.66047,55868.34995,0
1001018044133,17.30,0.08,50.47748,-0.66038,55868.36083,0
1001018044133,15.73,0.06,50.47738,-0.66026,55881.31591,0
1001018044133,15.55,0.06,50.47737,-0.66035,55881.32153,0
1001018044133,15.54,0.06,50.47732,-0.66039,55881.32719,0
1001018044133,15.56,0.06,50.47737,-0.66039,55881.33277,0
1001018044133,15.45,0.06,50.47735,-0.66041,55888.24021,0
1001018044133,15.44,0.06,50.47733,-0.66044,55888.24884,0
1001018044133,15.48,0.06,50.47734,-0.66038,55888.25751,0
1001018044133,15.46,0.06,50.47736,-0.66042,55888.26620,0
1001018044133,15.48,0.06,50.47736,-0.66040,55895.21298,0
1001018044133,15.47,0.06,50.47734,-0.66037,55895.22046,0
1001018044133,15.44,0.06,50.47730,-0.66041,55895.22808,0
1001018044133,15.46,0.06,50.47735,-0.66039,55895.23569,0
1001018044133,15.81,0.06,50.47735,-0.66044,55926.22137,0
1001018044133,15.89,0.07,50.47735,-0.66038,55926.22644,0
1001018044133,15.96,0.07,50.47737,-0.66036,55926.23157,0
1001018044133,15.96,0.07,50.47739,-0.66037,55926.23673,0
1001018044133,15.55,0.06,50.47735,-0.66039,56188.44193,0
1001018044133,15.57,0.06,50.47732,-0.66042,56188.44853,0
1001018044133,15.55,0.06,50.47732,-0.66039,56188.45519,0
1001018044133,15.57,0.06,50.47735,-0.66039,56188.46185,0
1001018044133,15.45,0.06,50.47735,-0.66044,56214.36846,0
1001018044133,15.48,0.06,50.47731,-0.66037,56214.37710,0
1001018044133,15.46,0.06,50.47730,-0.66044,56214.38575,0
1001018044133,15.50,0.06,50.47733,-0.66040,56214.39432,0
1001018044133,15.46,0.06,50.47730,-0.66043,56219.38856,0
1001018044133,15.48,0.06,50.47737,-0.66039,56219.39301,0
1001018044133,15.44,0.06,50.47735,-0.66035,56219.39750,0
1001018044133,15.48,0.06,50.47733,-0.66036,56219.40193,0
1001018044133,15.53,0.06,50.47739,-0.66040,56227.23851,0
1001018044133,15.51,0.06,50.47741,-0.66041,56227.24559,0
1001018044133,15.49,0.06,50.47736,-0.66040,56227.25262,0
1001018044133,15.50,0.06,50.47733,-0.66040,56227.25971,0
1001018044133,15.41,0.06,50.47738,-0.66040,56234.36543,0
1001018044133,15.46,0.06,50.47734,-0.66038,56234.37461,0
1001018044133,15.47,0.06,50.47737,-0.66041,56234.38369,0
1001018044133,15.45,0.06,50.47735,-0.66036,56234.39281,0
1001018044133,15.49,0.06,50.47727,-0.66041,56253.24504,0
1001018044133,15.49,0.06,50.47732,-0.66040,56253.25050,0
1001018044133,15.46,0.06,50.47731,-0.66040,56253.25598,0
1001018044133,15.48,0.06,50.47735,-0.66042,56253.26145,0
1001018044133,15.48,0.06,50.47737,-0.66040,56264.23751,0
1001018044133,15.49,0.06,50.47735,-0.66040,56264.24264,0
1001018044133,15.49,0.06,50.47736,-0.66036,56264.24770,0
1001018044133,15.46,0.06,50.47741,-0.66043,56264.25285,0
1001018044133,15.47,0.06,50.47736,-0.66039,56272.32409,0
1001018044133,15.50,0.06,50.47737,-0.66042,56272.32953,0
1001018044133,15.51,0.06,50.47738,-0.66040,56272.33497,0
1001018044133,15.51,0.06,50.47736,-0.66040,56272.34045,0
1001018044133,15.47,0.06,50.47733,-0.66041,56299.11730,0
1001018044133,15.45,0.06,50.47736,-0.66040,56299.12295,0
1001018044133,15.47,0.06,50.47734,-0.66040,56299.12857,0
1001018044133,15.47,0.06,50.47736,-0.66037,56299.13419,0
1001018044133,15.53,0.06,50.47734,-0.66040,56310.12663,0
1001018044133,15.54,0.06,50.47733,-0.66043,56310.13111,0
1001018044133,15.56,0.06,50.47736,-0.66038,56310.13561,0
1001018044133,15.54,0.06,50.47735,-0.66040,56310.14012,0
1001018044133,15.45,0.06,50.47728,-0.66047,56547.44601,0
1001018044133,15.45,0.06,50.47726,-0.66048,56547.45268,0
1001018044133,15.57,0.06,50.47728,-0.66044,56547.45946,0
1001018044133,15.44,0.06,50.47730,-0.66046,56547.46860,0
1001018044133,15.45,0.06,50.47732,-0.66045,56564.47660,0
1001018044133,15.47,0.06,50.47734,-0.66042,56564.48168,0
1001018044133,15.48,0.06,50.47735,-0.66048,56564.48668,0
1001018044133,15.44,0.06,50.47728,-0.66048,56564.49168,0
1001018044133,15.45,0.06,50.47730,-0.66046,56570.39980,0
1001018044133,15.45,0.06,50.47728,-0.66046,56570.40708,0
1001018044133,15.49,0.06,50.47727,-0.66044,56570.41444,0
1001018044133,15.48,0.06,50.47730,-0.66045,56570.42181,0
1001018044133,15.46,0.06,50.47731,-0.66046,56577.48025,0
1001018044133,15.49,0.06,50.47729,-0.66046,56577.48522,0
1001018044133,15.47,0.06,50.47736,-0.66049,56577.49020,0
1001018044133,15.48,0.06,50.47733,-0.66044,56577.49518,0
1001018044133,15.63,0.06,50.47728,-0.66047,56591.31220,0
1001018044133,15.61,0.06,50.47726,-0.66045,56591.32226,0
1001018044133,15.57,0.06,50.47727,-0.66048,56591.33231,0
1001018044133,15.56,0.06,50.47727,-0.66051,56591.34235,0
